t, hrl, hpl, kl, wl, hrl_fb, hpl_fb, kl_fb, wl_fb
12.944,0.287441,0.313683,-0.0207266,0,0.00276277,0.260305,-0.516302,37.0711
12.946,0.287441,0.313683,-0.0207266,0,0.00182364,0.259924,-0.514112,37.0779
12.948,0.287441,0.313683,-0.0207266,0,0.000935054,0.259614,-0.511973,37.0847
12.95,0.287441,0.313683,-0.0207266,0,9.99547e-05,0.259362,-0.509873,37.0914
12.952,0.287441,0.313683,-0.0207266,0,-0.000684469,0.259128,-0.507797,37.0981
12.954,0.287441,0.313683,-0.0207266,0,-0.00141212,0.258918,-0.505739,37.1047
12.956,0.287441,0.313683,-0.0207266,0,-0.00207754,0.258737,-0.503693,37.1113
12.958,0.287441,0.313683,-0.0207266,0,-0.00268031,0.258569,-0.501652,37.118
12.96,0.287441,0.313683,-0.0207266,0,-0.00322316,0.258381,-0.499605,37.1246
12.962,0.230412,0.284005,-0.05622,0,-0.00369948,0.258192,-0.497551,37.1312
12.964,0.230412,0.284005,-0.05622,0,-0.00415985,0.25794,-0.495472,37.1379
12.966,0.230412,0.284005,-0.05622,0,-0.00465168,0.257567,-0.493352,37.1445
12.968,0.230412,0.284005,-0.05622,0,-0.00516436,0.257094,-0.491192,37.1512
12.97,0.230412,0.284005,-0.05622,0,-0.00568915,0.256534,-0.488995,37.1579
12.972,0.230412,0.284005,-0.05622,0,-0.00621925,0.255894,-0.486761,37.1646
12.974,0.230412,0.284005,-0.05622,0,-0.00674423,0.255205,-0.484527,37.1713
12.976,0.230412,0.284005,-0.05622,0,-0.00725184,0.254523,-0.482355,37.1779
12.978,0.230412,0.284005,-0.05622,0,-0.00773952,0.253845,-0.480233,37.1844
12.98,0.230412,0.284005,-0.05622,0,-0.0082114,0.253132,-0.478147,37.1909
12.982,0.228266,0.269768,-0.044015,0,-0.0086672,0.252366,-0.476084,37.1973
12.984,0.228266,0.269768,-0.044015,0,-0.00911525,0.251558,-0.474025,37.2036
12.986,0.228266,0.269768,-0.044015,0,-0.00956337,0.250721,-0.471953,37.2099
12.988,0.228266,0.269768,-0.044015,0,-0.0100048,0.249868,-0.469865,37.216
12.99,0.228266,0.269768,-0.044015,0,-0.010431,0.249024,-0.467761,37.2221
12.992,0.228266,0.269768,-0.044015,0,-0.010839,0.248192,-0.46564,37.2281
12.994,0.228266,0.269768,-0.044015,0,-0.0112256,0.247372,-0.463502,37.234
12.996,0.228266,0.269768,-0.044015,0,-0.0115882,0.246567,-0.461345,37.2399
12.998,0.228266,0.269768,-0.044015,0,-0.0119244,0.245782,-0.459172,37.2458
13,0.228266,0.269768,-0.044015,0,-0.0122319,0.245018,-0.456982,37.2516
13.002,0.221585,0.252869,-0.0622954,0,-0.0125093,0.244283,-0.454778,37.2574
13.004,0.221585,0.252869,-0.0622954,0,-0.0127691,0.243557,-0.452561,37.2632
13.006,0.221585,0.252869,-0.0622954,0,-0.0130138,0.242857,-0.450393,37.2688
13.008,0.221585,0.252869,-0.0622954,0,-0.0132379,0.242208,-0.448297,37.2743
13.01,0.221585,0.252869,-0.0622954,0,-0.0134451,0.241549,-0.446253,37.2797
13.012,0.221585,0.252869,-0.0622954,0,-0.0136351,0.240855,-0.44425,37.2849
13.014,0.221585,0.252869,-0.0622954,0,-0.0138079,0.240125,-0.442277,37.29
13.016,0.221585,0.252869,-0.0622954,0,-0.0139587,0.239413,-0.440337,37.2951
13.018,0.221585,0.252869,-0.0622954,0,-0.0140839,0.238744,-0.438427,37.3
13.02,0.221585,0.252869,-0.0622954,0,-0.0141858,0.23812,-0.436545,37.3048
13.022,0.221521,0.232893,-0.0746621,0,-0.0142684,0.237539,-0.434687,37.3095
13.024,0.221521,0.232893,-0.0746621,0,-0.0143354,0.237021,-0.432842,37.3141
13.026,0.221521,0.232893,-0.0746621,0,-0.0143899,0.236582,-0.431002,37.3187
13.028,0.221521,0.232893,-0.0746621,0,-0.0144357,0.236191,-0.429163,37.3232
13.03,0.221521,0.232893,-0.0746621,0,-0.0144777,0.235784,-0.427312,37.3276
13.032,0.221521,0.232893,-0.0746621,0,-0.0145174,0.235363,-0.425446,37.3319
13.034,0.221521,0.232893,-0.0746621,0,-0.0145498,0.234977,-0.423571,37.3362
13.036,0.221521,0.232893,-0.0746621,0,-0.014572,0.234648,-0.42169,37.3404
13.038,0.221521,0.232893,-0.0746621,0,-0.0145829,0.234378,-0.419805,37.3446
13.04,0.221521,0.232893,-0.0746621,0,-0.0145838,0.234157,-0.417915,37.3488
13.042,0.196708,0.225374,-0.0930896,0,-0.0145779,0.233979,-0.41602,37.353
13.044,0.196708,0.225374,-0.0930896,0,-0.0145678,0.233781,-0.414163,37.3571
13.046,0.196708,0.225374,-0.0930896,0,-0.0145549,0.233516,-0.412359,37.361
13.048,0.196708,0.225374,-0.0930896,0,-0.0145393,0.233195,-0.4106,37.3648
13.05,0.196708,0.225374,-0.0930896,0,-0.0145218,0.232834,-0.408882,37.3685
13.052,0.196708,0.225374,-0.0930896,0,-0.014493,0.232454,-0.407202,37.372
13.054,0.196708,0.225374,-0.0930896,0,-0.014437,0.232091,-0.405567,37.3754
13.056,0.196708,0.225374,-0.0930896,0,-0.0143547,0.231748,-0.403972,37.3788
13.058,0.196708,0.225374,-0.0930896,0,-0.0142471,0.231428,-0.402416,37.382
13.06,0.196708,0.225374,-0.0930896,0,-0.0141151,0.231137,-0.400897,37.3851
13.062,0.210345,0.192115,-0.0988458,0,-0.0139639,0.230866,-0.399414,37.3881
13.064,0.210345,0.192115,-0.0988458,0,-0.0138065,0.230613,-0.397941,37.3911
13.066,0.210345,0.192115,-0.0988458,0,-0.013643,0.230398,-0.396461,37.394
13.068,0.210345,0.192115,-0.0988458,0,-0.013472,0.230217,-0.394972,37.3968
13.07,0.210345,0.192115,-0.0988458,0,-0.0132891,0.230074,-0.393475,37.3996
13.072,0.210345,0.192115,-0.0988458,0,-0.0130866,0.229985,-0.391976,37.4024
13.074,0.210345,0.192115,-0.0988458,0,-0.0128656,0.229951,-0.390474,37.4052
13.076,0.210345,0.192115,-0.0988458,0,-0.0126275,0.229973,-0.388972,37.408
13.078,0.210345,0.192115,-0.0988458,0,-0.0123824,0.230007,-0.387461,37.4107
13.08,0.210345,0.192115,-0.0988458,0,-0.012134,0.230033,-0.385937,37.4134
13.082,0.178883,0.169798,-0.150628,0,-0.0118802,0.230052,-0.384399,37.4162
13.084,0.178883,0.169798,-0.150628,0,-0.0116044,0.230036,-0.382855,37.4189
13.086,0.178883,0.169798,-0.150628,0,-0.0112914,0.229959,-0.381313,37.4217
13.088,0.178883,0.169798,-0.150628,0,-0.010942,0.229826,-0.379771,37.4245
13.09,0.178883,0.169798,-0.150628,0,-0.0105587,0.229642,-0.37823,37.4273
13.092,0.178883,0.169798,-0.150628,0,-0.0101461,0.229412,-0.376687,37.4301
13.094,0.178883,0.169798,-0.150628,0,-0.00970605,0.229174,-0.375178,37.433
13.096,0.178883,0.169798,-0.150628,0,-0.00924176,0.228944,-0.373716,37.4357
13.098,0.178883,0.169798,-0.150628,0,-0.00875757,0.228746,-0.372296,37.4384
13.1,0.178883,0.169798,-0.150628,0,-0.00825681,0.228584,-0.370917,37.441
13.102,0.102588,0.163759,-0.176305,0,-0.00774187,0.228437,-0.36957,37.4435
13.104,0.102588,0.163759,-0.176305,0,-0.00721773,0.228299,-0.368241,37.446
13.106,0.102588,0.163759,-0.176305,0,-0.00668902,0.228175,-0.366916,37.4485
13.108,0.102588,0.163759,-0.176305,0,-0.00615699,0.228061,-0.36559,37.451
13.11,0.102588,0.163759,-0.176305,0,-0.00562264,0.227954,-0.364259,37.4534
13.112,0.102588,0.163759,-0.176305,0,-0.00508671,0.227854,-0.362921,37.4558
13.114,0.102588,0.163759,-0.176305,0,-0.00454982,0.227756,-0.361573,37.4581
13.116,0.102588,0.163759,-0.176305,0,-0.00401241,0.22766,-0.360213,37.4605
13.118,0.102588,0.163759,-0.176305,0,-0.00347481,0.227562,-0.35884,37.4628
13.12,0.102588,0.163759,-0.176305,0,-0.00293735,0.227457,-0.357452,37.4652
13.122,0.0285693,0.207655,-0.19294,0,-0.00240058,0.227342,-0.356047,37.4675
13.124,0.0285693,0.207655,-0.19294,0,-0.00185518,0.227198,-0.354631,37.4698
13.126,0.0285693,0.207655,-0.19294,0,-0.00129191,0.22701,-0.35321,37.4721
13.128,0.0285693,0.207655,-0.19294,0,-0.000711943,0.22678,-0.351785,37.4743
13.13,0.0285693,0.207655,-0.19294,0,-0.000116499,0.226514,-0.350355,37.4766
13.132,0.0285693,0.207655,-0.19294,0,0.000493144,0.226213,-0.348919,37.4789
13.134,0.0285693,0.207655,-0.19294,0,0.00111484,0.225884,-0.347478,37.4811
13.136,0.0285693,0.207655,-0.19294,0,0.00174591,0.225529,-0.346033,37.4834
13.138,0.0285693,0.207655,-0.19294,0,0.002384,0.225153,-0.344585,37.4856
13.14,0.0285693,0.207655,-0.19294,0,0.00302717,0.224761,-0.343134,37.4878
13.142,-0.00210986,0.201434,-0.180391,0,0.00367421,0.224356,-0.341682,37.49
13.144,-0.00210986,0.201434,-0.180391,0,0.00431508,0.223932,-0.340224,37.4923
13.146,-0.00210986,0.201434,-0.180391,0,0.00494304,0.223481,-0.338757,37.4946
13.148,-0.00210986,0.201434,-0.180391,0,0.00555914,0.223009,-0.337282,37.497
13.15,-0.00210986,0.201434,-0.180391,0,0.00616301,0.222518,-0.335801,37.4994
13.152,-0.00210986,0.201434,-0.180391,0,0.00675435,0.222013,-0.334314,37.5018
13.154,-0.00210986,0.201434,-0.180391,0,0.00733289,0.221498,-0.332824,37.5043
13.156,-0.00210986,0.201434,-0.180391,0,0.00789843,0.220976,-0.331331,37.5069
13.158,-0.00210986,0.201434,-0.180391,0,0.00845032,0.220476,-0.329874,37.5094
13.16,-0.00210986,0.201434,-0.180391,0,0.00898788,0.22001,-0.328465,37.512
13.162,-0.0120541,0.223722,-0.154674,0,0.00951051,0.219578,-0.327101,37.5145
13.164,-0.0120541,0.223722,-0.154674,0,0.0100218,0.219149,-0.325772,37.5171
13.166,-0.0120541,0.223722,-0.154674,0,0.0105254,0.218695,-0.324471,37.5196
13.168,-0.0120541,0.223722,-0.154674,0,0.0110208,0.218219,-0.323195,37.5222
13.17,-0.0120541,0.223722,-0.154674,0,0.0115076,0.217725,-0.321942,37.5247
13.172,-0.0120541,0.223722,-0.154674,0,0.0119855,0.217217,-0.32071,37.5272
13.174,-0.0120541,0.223722,-0.154674,0,0.0124541,0.216697,-0.319498,37.5297
13.176,-0.0120541,0.223722,-0.154674,0,0.0129134,0.21617,-0.318303,37.5322
13.178,-0.0120541,0.223722,-0.154674,0,0.0133632,0.215637,-0.317124,37.5348
13.18,-0.0120541,0.223722,-0.154674,0,0.0138034,0.215104,-0.315962,37.5373
13.182,-0.0120141,0.211687,-0.151525,0,0.0142339,0.214573,-0.314814,37.5398
13.184,-0.0120141,0.211687,-0.151525,0,0.0146565,0.214036,-0.313681,37.5423
13.186,-0.0120141,0.211687,-0.151525,0,0.0150729,0.213486,-0.312563,37.5449
13.188,-0.0120141,0.211687,-0.151525,0,0.0154828,0.212927,-0.311459,37.5475
13.19,-0.0120141,0.211687,-0.151525,0,0.015886,0.212364,-0.31037,37.5501
13.192,-0.0120141,0.211687,-0.151525,0,0.0162823,0.211801,-0.309296,37.5528
13.194,-0.0120141,0.211687,-0.151525,0,0.0166716,0.211241,-0.308238,37.5555
13.196,-0.0120141,0.211687,-0.151525,0,0.0170539,0.210688,-0.307194,37.5583
13.198,-0.0120141,0.211687,-0.151525,0,0.0174292,0.210145,-0.306166,37.5611
13.2,-0.0120141,0.211687,-0.151525,0,0.0177974,0.209615,-0.305154,37.5639
13.202,-0.0126595,0.211782,-0.147416,0,0.0181587,0.209102,-0.304159,37.5668
13.204,-0.0126595,0.211782,-0.147416,0,0.0185174,0.208586,-0.303178,37.5698
13.206,-0.0126595,0.211782,-0.147416,0,0.018878,0.20805,-0.302212,37.5727
13.208,-0.0126595,0.211782,-0.147416,0,0.0192394,0.207501,-0.301262,37.5758
13.21,-0.0126595,0.211782,-0.147416,0,0.0196011,0.206943,-0.300329,37.5789
13.212,-0.0126595,0.211782,-0.147416,0,0.0199622,0.206382,-0.299414,37.5821
13.214,-0.0126595,0.211782,-0.147416,0,0.0203221,0.205822,-0.298516,37.5853
13.216,-0.0126595,0.211782,-0.147416,0,0.0206803,0.205268,-0.297638,37.5885
13.218,-0.0126595,0.211782,-0.147416,0,0.0210364,0.204724,-0.296779,37.5919
13.22,-0.0126595,0.211782,-0.147416,0,0.0213897,0.204207,-0.295959,37.5952
13.222,-0.00921022,0.198905,-0.149224,0,0.0217392,0.203746,-0.295212,37.5986
13.224,-0.00921022,0.198905,-0.149224,0,0.0220878,0.203316,-0.294531,37.602
13.226,-0.00921022,0.198905,-0.149224,0,0.0224383,0.20289,-0.293909,37.6054
13.228,-0.00921022,0.198905,-0.149224,0,0.022789,0.202471,-0.293339,37.6088
13.23,-0.00921022,0.198905,-0.149224,0,0.0231402,0.202059,-0.292818,37.6122
13.232,-0.00921022,0.198905,-0.149224,0,0.0234934,0.201653,-0.292338,37.6157
13.234,-0.00921022,0.198905,-0.149224,0,0.0238475,0.201255,-0.291895,37.6192
13.236,-0.00921022,0.198905,-0.149224,0,0.0242012,0.200866,-0.291485,37.6228
13.238,-0.00921022,0.198905,-0.149224,0,0.0245536,0.200488,-0.291104,37.6263
13.24,-0.00921022,0.198905,-0.149224,0,0.0249034,0.200123,-0.290751,37.6299
13.242,-0.000153804,0.203755,-0.146999,0,0.0252498,0.199772,-0.290422,37.6335
13.244,-0.000153804,0.203755,-0.146999,0,0.0255994,0.199428,-0.290118,37.6372
13.246,-0.000153804,0.203755,-0.146999,0,0.0259588,0.199084,-0.289839,37.6409
13.248,-0.000153804,0.203755,-0.146999,0,0.0263263,0.198742,-0.289585,37.6446
13.25,-0.000153804,0.203755,-0.146999,0,0.0267,0.198406,-0.289352,37.6484
13.252,-0.000153804,0.203755,-0.146999,0,0.0270784,0.198078,-0.289141,37.6522
13.254,-0.000153804,0.203755,-0.146999,0,0.0274599,0.197761,-0.288948,37.6561
13.256,-0.000153804,0.203755,-0.146999,0,0.0278428,0.197458,-0.288774,37.66
13.258,-0.000153804,0.203755,-0.146999,0,0.0282257,0.19717,-0.288617,37.6639
13.26,-0.000153804,0.203755,-0.146999,0,0.0286082,0.196897,-0.288475,37.6679
13.262,0.00872211,0.191854,-0.154079,0,0.0289915,0.196635,-0.288346,37.6719
13.264,0.00872211,0.191854,-0.154079,0,0.0293834,0.19636,-0.288227,37.676
13.266,0.00872211,0.191854,-0.154079,0,0.0297916,0.19605,-0.28812,37.6802
13.268,0.00872211,0.191854,-0.154079,0,0.0302145,0.19571,-0.288023,37.6845
13.27,0.00872211,0.191854,-0.154079,0,0.0306505,0.195341,-0.287934,37.6888
13.272,0.00872211,0.191854,-0.154079,0,0.031098,0.19495,-0.287855,37.6933
13.274,0.00872211,0.191854,-0.154079,0,0.0315555,0.194539,-0.287784,37.6978
13.276,0.00872211,0.191854,-0.154079,0,0.0320188,0.194124,-0.28774,37.7024
13.278,0.00872211,0.191854,-0.154079,0,0.0324807,0.193733,-0.287755,37.707
13.28,0.00872211,0.191854,-0.154079,0,0.0329395,0.193362,-0.287824,37.7116
13.282,0.0104588,0.194907,-0.14876,0,0.0333935,0.193012,-0.287937,37.7162
13.284,0.0104588,0.194907,-0.14876,0,0.0338491,0.19268,-0.288091,37.7209
13.286,0.0104588,0.194907,-0.14876,0,0.0343127,0.192368,-0.288279,37.7256
13.288,0.0104588,0.194907,-0.14876,0,0.0347818,0.192072,-0.288495,37.7303
13.29,0.0104588,0.194907,-0.14876,0,0.0352526,0.191793,-0.288735,37.7351
13.292,0.0104588,0.194907,-0.14876,0,0.0357222,0.191528,-0.288993,37.7399
13.294,0.0104588,0.194907,-0.14876,0,0.0361902,0.191272,-0.289262,37.7447
13.296,0.0104588,0.194907,-0.14876,0,0.0366556,0.191022,-0.289539,37.7496
13.298,0.0104588,0.194907,-0.14876,0,0.0371175,0.190775,-0.289819,37.7545
13.3,0.0104588,0.194907,-0.14876,0,0.037575,0.190531,-0.290099,37.7595
13.302,0.0102096,0.200781,-0.149258,0,0.0380273,0.190289,-0.290375,37.7645
13.304,0.0102096,0.200781,-0.149258,0,0.0384849,0.190044,-0.29065,37.7695
13.306,0.0102096,0.200781,-0.149258,0,0.0389577,0.189795,-0.290925,37.7746
13.308,0.0102096,0.200781,-0.149258,0,0.0394438,0.18954,-0.291197,37.7798
13.31,0.0102096,0.200781,-0.149258,0,0.0399413,0.189281,-0.291464,37.785
13.312,0.0102096,0.200781,-0.149258,0,0.0404481,0.189016,-0.291723,37.7903
13.314,0.0102096,0.200781,-0.149258,0,0.0409626,0.188747,-0.291973,37.7956
13.316,0.0102096,0.200781,-0.149258,0,0.0414829,0.188474,-0.292212,37.801
13.318,0.0102096,0.200781,-0.149258,0,0.0420074,0.188198,-0.292438,37.8065
13.32,0.0102096,0.200781,-0.149258,0,0.0425343,0.187918,-0.29265,37.812
13.322,0.0119194,0.187338,-0.151902,0,0.0430622,0.187636,-0.292847,37.8175
13.324,0.0119194,0.187338,-0.151902,0,0.0435914,0.187376,-0.293081,37.8231
13.326,0.0119194,0.187338,-0.151902,0,0.0441209,0.187139,-0.293373,37.8288
13.328,0.0119194,0.187338,-0.151902,0,0.044648,0.186918,-0.293711,37.8345
13.33,0.0119194,0.187338,-0.151902,0,0.0451716,0.186704,-0.294086,37.8402
13.332,0.0119194,0.187338,-0.151902,0,0.0456903,0.186493,-0.294488,37.846
13.334,0.0119194,0.187338,-0.151902,0,0.0462029,0.186279,-0.294908,37.8518
13.336,0.0119194,0.187338,-0.151902,0,0.0467085,0.18606,-0.295339,37.8577
13.338,0.0119194,0.187338,-0.151902,0,0.0472059,0.185831,-0.295774,37.8636
13.34,0.0119194,0.187338,-0.151902,0,0.0476943,0.185589,-0.296207,37.8696
13.342,0.0142699,0.205883,-0.136113,0,0.0481729,0.185333,-0.296633,37.8755
13.344,0.0142699,0.205883,-0.136113,0,0.048647,0.185077,-0.297051,37.8816
13.346,0.0142699,0.205883,-0.136113,0,0.0491219,0.184834,-0.297459,37.8876
13.348,0.0142699,0.205883,-0.136113,0,0.049596,0.184602,-0.297852,37.8937
13.35,0.0142699,0.205883,-0.136113,0,0.0500684,0.184376,-0.298228,37.8998
13.352,0.0142699,0.205883,-0.136113,0,0.0505381,0.184154,-0.298583,37.9059
13.354,0.0142699,0.205883,-0.136113,0,0.051004,0.183933,-0.298913,37.9121
13.356,0.0142699,0.205883,-0.136113,0,0.0514655,0.18371,-0.299217,37.9183
13.358,0.0142699,0.205883,-0.136113,0,0.0519215,0.183481,-0.299493,37.9246
13.36,0.0142699,0.205883,-0.136113,0,0.0523716,0.183246,-0.299738,37.9309
13.362,0.0228123,0.17753,-0.150243,0,0.0528148,0.183003,-0.299951,37.9372
13.364,0.0228123,0.17753,-0.150243,0,0.0532539,0.182772,-0.300192,37.9436
13.366,0.0228123,0.17753,-0.150243,0,0.0536906,0.182552,-0.300487,37.9501
13.368,0.0228123,0.17753,-0.150243,0,0.054123,0.182328,-0.300823,37.9565
13.37,0.0228123,0.17753,-0.150243,0,0.0545521,0.182078,-0.301187,37.9631
13.372,0.0228123,0.17753,-0.150243,0,0.0549769,0.181798,-0.301569,37.9697
13.374,0.0228123,0.17753,-0.150243,0,0.0553963,0.181487,-0.30196,37.9763
13.376,0.0228123,0.17753,-0.150243,0,0.0558097,0.181144,-0.302353,37.983
13.378,0.0228123,0.17753,-0.150243,0,0.0562162,0.180766,-0.302742,37.9897
13.38,0.0228123,0.17753,-0.150243,0,0.0566153,0.180355,-0.303121,37.9964
13.382,0.0234432,0.203467,-0.12983,0,0.0570065,0.179909,-0.303484,38.0032
13.384,0.0234432,0.203467,-0.12983,0,0.0573942,0.179449,-0.303829,38.0101
13.386,0.0234432,0.203467,-0.12983,0,0.0577825,0.178994,-0.304154,38.0169
13.388,0.0234432,0.203467,-0.12983,0,0.0581706,0.178541,-0.304455,38.0238
13.39,0.0234432,0.203467,-0.12983,0,0.0585577,0.178088,-0.304727,38.0307
13.392,0.0234432,0.203467,-0.12983,0,0.058943,0.177633,-0.30497,38.0376
13.394,0.0234432,0.203467,-0.12983,0,0.059326,0.177175,-0.305179,38.0445
13.396,0.0234432,0.203467,-0.12983,0,0.0597063,0.176712,-0.305353,38.0515
13.398,0.0234432,0.203467,-0.12983,0,0.0600858,0.176246,-0.305495,38.0585
13.4,0.0234432,0.203467,-0.12983,0,0.0604623,0.175818,-0.305665,38.0655
13.402,0.0323919,0.169192,-0.150175,0,0.0608328,0.175439,-0.305883,38.0725
13.404,0.0323919,0.169192,-0.150175,0,0.0611998,0.175081,-0.306141,38.0795
13.406,0.0323919,0.169192,-0.150175,0,0.0615645,0.174717,-0.306432,38.0865
13.408,0.0323919,0.169192,-0.150175,0,0.0619245,0.174344,-0.306747,38.0937
13.41,0.0323919,0.169192,-0.150175,0,0.0622777,0.173959,-0.307077,38.1008
13.412,0.0323919,0.169192,-0.150175,0,0.0626225,0.173562,-0.307415,38.108
13.414,0.0323919,0.169192,-0.150175,0,0.06296,0.173145,-0.307752,38.1153
13.416,0.0323919,0.169192,-0.150175,0,0.0632929,0.172696,-0.308078,38.1226
13.418,0.0323919,0.169192,-0.150175,0,0.0636211,0.172213,-0.308388,38.13
13.42,0.0323919,0.169192,-0.150175,0,0.0639447,0.171694,-0.308677,38.1374
13.422,0.0318756,0.200614,-0.130759,0,0.0642636,0.171139,-0.30894,38.1449
13.424,0.0318756,0.200614,-0.130759,0,0.0645839,0.170573,-0.309177,38.1523
13.426,0.0318756,0.200614,-0.130759,0,0.0649115,0.170018,-0.309388,38.1599
13.428,0.0318756,0.200614,-0.130759,0,0.0652456,0.169471,-0.309569,38.1674
13.43,0.0318756,0.200614,-0.130759,0,0.0655863,0.168929,-0.309719,38.1749
13.432,0.0318756,0.200614,-0.130759,0,0.0659362,0.168395,-0.30984,38.1825
13.434,0.0318756,0.200614,-0.130759,0,0.0662917,0.167908,-0.309996,38.1901
13.436,0.0318756,0.200614,-0.130759,0,0.0666494,0.16748,-0.310207,38.1977
13.438,0.0318756,0.200614,-0.130759,0,0.0670077,0.167101,-0.310461,38.2052
13.44,0.0318756,0.200614,-0.130759,0,0.0673653,0.166762,-0.310743,38.2128
13.442,0.0395465,0.162962,-0.152115,0,0.0677209,0.166454,-0.311044,38.2203
13.444,0.0395465,0.162962,-0.152115,0,0.0680753,0.166149,-0.311354,38.2279
13.446,0.0395465,0.162962,-0.152115,0,0.0684285,0.16582,-0.311668,38.2355
13.448,0.0395465,0.162962,-0.152115,0,0.0687784,0.165466,-0.311978,38.2432
13.45,0.0395465,0.162962,-0.152115,0,0.0691228,0.165084,-0.312277,38.2509
13.452,0.0395465,0.162962,-0.152115,0,0.0694602,0.164675,-0.31256,38.2588
13.454,0.0395465,0.162962,-0.152115,0,0.0697892,0.164238,-0.312822,38.2666
13.456,0.0395465,0.162962,-0.152115,0,0.0701096,0.163773,-0.313059,38.2746
13.458,0.0395465,0.162962,-0.152115,0,0.0704211,0.163279,-0.313266,38.2825
13.46,0.0395465,0.162962,-0.152115,0,0.0707257,0.162756,-0.31344,38.2906
13.462,0.0384105,0.19597,-0.137118,0,0.0710289,0.162203,-0.313581,38.2987
13.464,0.0384105,0.19597,-0.137118,0,0.0713415,0.161852,-0.313736,38.3058
13.466,0.0384105,0.19597,-0.137118,0,0.0716708,0.161795,-0.313927,38.3114
13.468,0.0384105,0.19597,-0.137118,0,0.072015,0.161975,-0.314143,38.3158
13.47,0.0384105,0.19597,-0.137118,0,0.0723717,0.162343,-0.314374,38.3191
13.472,0.0384105,0.19597,-0.137118,0,0.0727379,0.162862,-0.314615,38.3215
13.474,0.0384105,0.19597,-0.137118,0,0.0731106,0.163501,-0.31486,38.3232
13.476,0.0384105,0.19597,-0.137118,0,0.0734874,0.164231,-0.315103,38.3244
13.478,0.0384105,0.19597,-0.137118,0,0.0738665,0.165025,-0.31534,38.325
13.48,0.0384105,0.19597,-0.137118,0,0.0742464,0.165862,-0.315568,38.3251
13.482,0.0538743,0.299566,-0.0830555,0,0.0746256,0.166721,-0.315783,38.325
13.484,0.0538743,0.299566,-0.0830555,0,0.0750334,0.167698,-0.316023,38.3245
13.486,0.0538743,0.299566,-0.0830555,0,0.0754972,0.168875,-0.316314,38.3239
13.488,0.0538743,0.299566,-0.0830555,0,0.0760121,0.170222,-0.316643,38.323
13.49,0.0538743,0.299566,-0.0830555,0,0.0765731,0.171716,-0.317001,38.322
13.492,0.0538743,0.299566,-0.0830555,0,0.0771751,0.173337,-0.317382,38.3209
13.494,0.0538743,0.299566,-0.0830555,0,0.0778118,0.175066,-0.317779,38.3196
13.496,0.0538743,0.299566,-0.0830555,0,0.0784765,0.176888,-0.318188,38.3183
13.498,0.0538743,0.299566,-0.0830555,0,0.0791635,0.178789,-0.318606,38.3169
13.5,0.0538743,0.299566,-0.0830555,0,0.0798682,0.180756,-0.319027,38.3154
13.502,0.0858823,0.362257,0.0555332,0,0.0805896,0.182771,-0.319446,38.3139
13.504,0.0858823,0.362257,0.0555332,0,0.0813455,0.184861,-0.319842,38.3123
13.506,0.0858823,0.362257,0.0555332,0,0.082152,0.187053,-0.320198,38.3106
13.508,0.0858823,0.362257,0.0555332,0,0.083004,0.189333,-0.320511,38.3089
13.51,0.0858823,0.362257,0.0555332,0,0.0838956,0.191687,-0.32078,38.3071
13.512,0.0858823,0.362257,0.0555332,0,0.0848189,0.194104,-0.321005,38.3052
13.514,0.0858823,0.362257,0.0555332,0,0.0857709,0.196576,-0.321187,38.3033
13.516,0.0858823,0.362257,0.0555332,0,0.0867509,0.199096,-0.321333,38.3014
13.518,0.0858823,0.362257,0.0555332,0,0.0877558,0.201654,-0.321443,38.2995
13.52,0.0858823,0.362257,0.0555332,0,0.0887813,0.204239,-0.321513,38.2975
13.522,0.147272,0.491859,0.405363,0,0.0898232,0.206844,-0.321543,38.2955
13.524,0.147272,0.491859,0.405363,0,0.0908854,0.209521,-0.321438,38.2934
13.526,0.147272,0.491859,0.405363,0,0.0919711,0.212327,-0.321111,38.2912
